,sentiment,city,country,region,Unnamed: 0
6494,neutral,Riyadh,Saudi Arabia,Gulf,6494.0
6495,negative,Riyadh,Saudi Arabia,Gulf,6495.0
6496,negative,Riyadh,Saudi Arabia,Gulf,6496.0
6497,neutral,Riyadh,Saudi Arabia,Gulf,6497.0
6498,neutral,Riyadh,Saudi Arabia,Gulf,6498.0
6499,neutral,Riyadh,Saudi Arabia,Gulf,6499.0
6500,neutral,Riyadh,Saudi Arabia,Gulf,6500.0
6501,neutral,Salt,Jordan,Levant,6501.0
6502,neutral,Riyadh,Saudi Arabia,Gulf,6502.0
6503,neutral,Jeddha,Saudi Arabia,Gulf,6503.0
6504,neutral,Riyadh,Saudi Arabia,Gulf,6504.0
6505,negative,Jeddha,Saudi Arabia,Gulf,6505.0
6506,neutral,Riyadh,Saudi Arabia,Gulf,6506.0
6507,neutral,Riyadh,Saudi Arabia,Gulf,6507.0
6508,negative,Riyadh,Saudi Arabia,Gulf,6508.0
6509,neutral,Riyadh,Saudi Arabia,Gulf,6509.0
6510,neutral,Riyadh,Saudi Arabia,Gulf,6510.0
6511,neutral,Riyadh,Saudi Arabia,Gulf,6511.0
6512,neutral,Riyadh,Saudi Arabia,Gulf,6512.0
6513,negative,Jeddha,Saudi Arabia,Levant,6513.0
6514,negative,Jeddha,Saudi Arabia,Gulf,6514.0
6515,negative,Riyadh,Saudi Arabia,Gulf,6515.0
6516,negative,Riyadh,Saudi Arabia,Gulf,6516.0
6517,neutral,Jeddha,Saudi Arabia,Gulf,6517.0
6518,neutral,Riyadh,Saudi Arabia,Gulf,6518.0
6519,negative,Salt,Jordan,Levant,6519.0
6520,negative,Salt,Jordan,Levant,6520.0
6521,neutral,Salt,Jordan,Levant,6521.0
6522,positive,Riyadh,Saudi Arabia,Gulf,6522.0
6523,neutral,Salt,Jordan,Levant,6523.0
6524,negative,Jeddha,Saudi Arabia,Gulf,6524.0
6525,negative,Riyadh,Saudi Arabia,Gulf,6525.0
6526,neutral,Salt,Jordan,Levant,6526.0
6527,neutral,Riyadh,Saudi Arabia,Gulf,6527.0
6528,neutral,Riyadh,Saudi Arabia,Gulf,6528.0
6529,negative,Riyadh,Saudi Arabia,Gulf,6529.0
6530,negative,Riyadh,Saudi Arabia,Gulf,6530.0
6531,negative,Riyadh,Saudi Arabia,Gulf,6531.0
6532,neutral,Riyadh,Saudi Arabia,Gulf,6532.0
6533,neutral,Riyadh,Saudi Arabia,Gulf,6533.0
6534,neutral,Riyadh,Saudi Arabia,Gulf,6534.0
6535,neutral,Salt,Jordan,Levant,6535.0
6536,neutral,Riyadh,Saudi Arabia,Gulf,6536.0
6537,neutral,Riyadh,Saudi Arabia,Gulf,6537.0
6538,neutral,Aleppo,Syria,Levant,6538.0
6539,negative,Riyadh,Saudi Arabia,Gulf,6539.0
6540,neutral,Riyadh,Saudi Arabia,Gulf,6540.0
6541,positive,Salt,Jordan,Levant,6541.0
6542,neutral,Jeddha,Saudi Arabia,Gulf,6542.0
6543,positive,Salt,Jordan,Levant,6543.0
6544,neutral,Riyadh,Saudi Arabia,Gulf,6544.0
6545,negative,Riyadh,Saudi Arabia,Gulf,6545.0
6546,neutral,Riyadh,Saudi Arabia,Gulf,6546.0
6547,neutral,Riyadh,Saudi Arabia,Gulf,6547.0
6548,negative,Jeddha,Saudi Arabia,Levant,6548.0
6549,negative,Riyadh,Saudi Arabia,Gulf,6549.0
6550,negative,Riyadh,Saudi Arabia,Gulf,6550.0
6551,negative,Jeddha,Saudi Arabia,Levant,6551.0
6552,neutral,Riyadh,Saudi Arabia,Gulf,6552.0
6553,negative,Salt,Jordan,Levant,6553.0
6554,neutral,Riyadh,Saudi Arabia,Gulf,6554.0
6555,negative,Salt,Jordan,Levant,6555.0
6556,neutral,Salt,Jordan,Levant,6556.0
6557,neutral,Riyadh,Saudi Arabia,Gulf,6557.0
6558,negative,Jeddha,Saudi Arabia,Levant,6558.0
6559,neutral,Riyadh,Saudi Arabia,Gulf,6559.0
6560,neutral,Salt,Jordan,Levant,6560.0
6561,neutral,Salt,Jordan,Levant,6561.0
6562,neutral,Riyadh,Saudi Arabia,Gulf,6562.0
6563,neutral,Riyadh,Saudi Arabia,Gulf,6563.0
6564,neutral,Riyadh,Saudi Arabia,Gulf,6564.0
6565,negative,Riyadh,Saudi Arabia,Gulf,6565.0
6566,neutral,Riyadh,Saudi Arabia,Gulf,6566.0
6567,neutral,Jeddha,Saudi Arabia,Gulf,6567.0
6568,neutral,Salt,Jordan,Levant,6568.0
6569,neutral,Riyadh,Saudi Arabia,Gulf,6569.0
6570,neutral,Riyadh,Saudi Arabia,Gulf,6570.0
6571,negative,Riyadh,Saudi Arabia,Gulf,6571.0
6572,neutral,Riyadh,Saudi Arabia,Gulf,6572.0
6573,negative,Riyadh,Saudi Arabia,Gulf,6573.0
6574,negative,Riyadh,Saudi Arabia,Gulf,6574.0
6575,positive,Jeddha,Saudi Arabia,Gulf,6575.0
6576,negative,Riyadh,Saudi Arabia,Gulf,6576.0
6577,neutral,Riyadh,Saudi Arabia,Gulf,6577.0
6578,negative,Riyadh,Saudi Arabia,Gulf,6578.0
6579,neutral,Riyadh,Saudi Arabia,Gulf,6579.0
6580,negative,Riyadh,Saudi Arabia,Gulf,6580.0
6581,neutral,Riyadh,Saudi Arabia,Gulf,6581.0
6582,neutral,Salt,Jordan,Levant,6582.0
6583,neutral,Riyadh,Saudi Arabia,Gulf,6583.0
6584,negative,Riyadh,Saudi Arabia,Gulf,6584.0
6585,neutral,Riyadh,Saudi Arabia,Gulf,6585.0
6586,negative,Salt,Saudi Arabia,Gulf,6586.0
6587,negative,Riyadh,Saudi Arabia,Gulf,6587.0
6588,neutral,Riyadh,Saudi Arabia,Gulf,6588.0
6589,negative,Riyadh,Saudi Arabia,Gulf,6589.0
6590,neutral,Salt,Jordan,Levant,6590.0
6591,neutral,Riyadh,Saudi Arabia,Gulf,6591.0
6592,neutral,Riyadh,Saudi Arabia,Gulf,6592.0
6593,negative,Riyadh,Saudi Arabia,Gulf,6593.0
6594,neutral,Riyadh,Saudi Arabia,Gulf,6594.0
6595,positive,Riyadh,Saudi Arabia,Gulf,6595.0
6596,negative,Jeddha,Saudi Arabia,Gulf,6596.0
6597,neutral,Riyadh,Saudi Arabia,Gulf,6597.0
6598,neutral,Riyadh,Saudi Arabia,Gulf,6598.0
6599,neutral,Rabat,Morocco,Maghreb,6599.0
6600,neutral,Riyadh,Saudi Arabia,Gulf,6600.0
6601,neutral,Riyadh,Saudi Arabia,Gulf,6601.0
6602,negative,Riyadh,Saudi Arabia,Gulf,6602.0
6603,negative,Riyadh,Saudi Arabia,Gulf,6603.0
6604,negative,Salt,Jordan,Levant,6604.0
6605,neutral,Riyadh,Saudi Arabia,Gulf,6605.0
6606,negative,Jeddha,Saudi Arabia,Levant,6606.0
6607,neutral,Riyadh,Saudi Arabia,Gulf,6607.0
6608,negative,Riyadh,Saudi Arabia,Gulf,6608.0
6609,neutral,Salt,Jordan,Levant,6609.0
6610,neutral,Riyadh,Saudi Arabia,Gulf,6610.0
6611,negative,Salt,Jordan,Levant,6611.0
6612,negative,Salt,Jordan,Levant,6612.0
6613,neutral,Salt,Jordan,Levant,6613.0
6614,negative,Riyadh,Saudi Arabia,Gulf,6614.0
6615,neutral,Riyadh,Saudi Arabia,Gulf,6615.0
6616,neutral,Salt,Jordan,Levant,6616.0
6617,neutral,Riyadh,Saudi Arabia,Gulf,6617.0
6618,neutral,Salt,Jordan,Levant,6618.0
6619,neutral,Salt,Jordan,Levant,6619.0
6620,neutral,Riyadh,Saudi Arabia,Gulf,6620.0
6621,negative,Riyadh,Saudi Arabia,Gulf,6621.0
6622,negative,Damascus,Syria,Levant,6622.0
6623,negative,Rabat,Morocco,Maghreb,6623.0
6624,positive,Riyadh,Saudi Arabia,Gulf,6624.0
6625,negative,Salt,Jordan,Levant,6625.0
6626,negative,Salt,Jordan,Levant,6626.0
6627,negative,Khartoum,Sudan,Nile Basin,6627.0
6628,negative,Riyadh,Saudi Arabia,Gulf,6628.0
6629,neutral,Riyadh,Saudi Arabia,Gulf,6629.0
6630,neutral,Salt,Jordan,Levant,6630.0
6631,negative,Riyadh,Saudi Arabia,Gulf,6631.0
6632,neutral,Riyadh,Saudi Arabia,Gulf,6632.0
6633,negative,Riyadh,Saudi Arabia,Gulf,6633.0
6634,neutral,Riyadh,Saudi Arabia,Gulf,6634.0
6635,neutral,Riyadh,Saudi Arabia,Gulf,6635.0
6636,neutral,Salt,Jordan,Levant,6636.0
6637,negative,Riyadh,Saudi Arabia,Gulf,6637.0
6638,negative,Riyadh,Saudi Arabia,Gulf,6638.0
6639,negative,Riyadh,Saudi Arabia,Gulf,6639.0
6640,neutral,Jeddha,Saudi Arabia,Gulf,6640.0
6641,neutral,Jeddha,Saudi Arabia,Levant,6641.0
6642,neutral,Salt,Jordan,Levant,6642.0
6643,negative,Salt,Jordan,Levant,6643.0
6644,neutral,Riyadh,Saudi Arabia,Gulf,6644.0
6645,negative,Riyadh,Saudi Arabia,Gulf,6645.0
6646,negative,Riyadh,Saudi Arabia,Gulf,6646.0
6647,neutral,Riyadh,Saudi Arabia,Gulf,6647.0
6648,negative,Riyadh,Saudi Arabia,Gulf,6648.0
6649,neutral,Salt,Jordan,Levant,6649.0
6650,neutral,Riyadh,Saudi Arabia,Gulf,6650.0
6651,negative,Riyadh,Saudi Arabia,Gulf,6651.0
6652,negative,Riyadh,Saudi Arabia,Gulf,6652.0
6653,negative,Riyadh,Saudi Arabia,Gulf,6653.0
6654,positive,Riyadh,Saudi Arabia,Gulf,6654.0
6655,neutral,Salt,Jordan,Levant,6655.0
6656,negative,Riyadh,Saudi Arabia,Gulf,6656.0
6657,negative,Riyadh,Saudi Arabia,Gulf,6657.0
6658,negative,Riyadh,Saudi Arabia,Gulf,6658.0
6659,negative,Riyadh,Saudi Arabia,Gulf,6659.0
6660,negative,Jeddha,Saudi Arabia,Gulf,6660.0
6661,neutral,Salt,Jordan,Levant,6661.0
6662,neutral,Salt,Jordan,Levant,6662.0
6663,neutral,Riyadh,Saudi Arabia,Gulf,6663.0
6664,neutral,Salt,Jordan,Levant,6664.0
6665,negative,Salt,Jordan,Levant,6665.0
6666,negative,Riyadh,Saudi Arabia,Gulf,6666.0
6667,negative,Salt,Jordan,Levant,6667.0
6668,neutral,Riyadh,Saudi Arabia,Gulf,6668.0
6669,neutral,Riyadh,Saudi Arabia,Gulf,6669.0
6670,positive,Jeddha,Saudi Arabia,Gulf,6670.0
6671,neutral,Riyadh,Saudi Arabia,Gulf,6671.0
6672,negative,Salt,Saudi Arabia,Gulf,6672.0
6673,neutral,Riyadh,Saudi Arabia,Gulf,6673.0
6674,negative,Riyadh,Saudi Arabia,Gulf,6674.0
6675,negative,Riyadh,Saudi Arabia,Gulf,6675.0
6676,neutral,Riyadh,Saudi Arabia,Gulf,6676.0
6677,negative,Khartoum,Sudan,Nile Basin,6677.0
6678,neutral,Riyadh,Saudi Arabia,Gulf,6678.0
6679,neutral,Riyadh,Saudi Arabia,Gulf,6679.0
6680,neutral,Salt,Saudi Arabia,Gulf,6680.0
6681,neutral,Aleppo,Syria,Levant,6681.0
6682,negative,Salt,Jordan,Levant,6682.0
6683,neutral,Riyadh,Saudi Arabia,Gulf,6683.0
6684,negative,Riyadh,Saudi Arabia,Gulf,6684.0
6685,neutral,Riyadh,Saudi Arabia,Gulf,6685.0
6686,negative,Riyadh,Saudi Arabia,Gulf,6686.0
6687,negative,Jeddha,Saudi Arabia,Gulf,6687.0
6688,neutral,Jeddha,Saudi Arabia,Gulf,6688.0
6689,negative,Riyadh,Saudi Arabia,Gulf,6689.0
6690,negative,Riyadh,Saudi Arabia,Gulf,6690.0
6691,neutral,Riyadh,Saudi Arabia,Gulf,6691.0
6692,negative,Riyadh,Saudi Arabia,Gulf,6692.0
6693,negative,Jeddha,Saudi Arabia,Gulf,6693.0
6694,negative,Riyadh,Saudi Arabia,Gulf,6694.0
6695,negative,Riyadh,Saudi Arabia,Gulf,6695.0
6696,negative,Riyadh,Saudi Arabia,Gulf,6696.0
6697,negative,Riyadh,Saudi Arabia,Gulf,6697.0
6698,negative,Riyadh,Saudi Arabia,Gulf,6698.0
6699,neutral,Riyadh,Saudi Arabia,Gulf,6699.0
6700,neutral,Riyadh,Saudi Arabia,Gulf,6700.0
6701,negative,Jeddha,Saudi Arabia,Gulf,6701.0
6702,neutral,Salt,Jordan,Levant,6702.0
6703,neutral,Riyadh,Saudi Arabia,Gulf,6703.0
6704,negative,Riyadh,Saudi Arabia,Gulf,6704.0
6705,negative,Riyadh,Saudi Arabia,Gulf,6705.0
6706,neutral,Riyadh,Saudi Arabia,Gulf,6706.0
6707,neutral,Aleppo,Syria,Levant,6707.0
6708,neutral,Riyadh,Saudi Arabia,Gulf,6708.0
6709,negative,Salt,Jordan,Levant,6709.0
6710,neutral,Riyadh,Saudi Arabia,Gulf,6710.0
6711,neutral,Riyadh,Saudi Arabia,Gulf,6711.0
6712,negative,Riyadh,Saudi Arabia,Gulf,6712.0
6713,negative,Riyadh,Saudi Arabia,Gulf,6713.0
6714,neutral,Riyadh,Saudi Arabia,Gulf,6714.0
6715,neutral,Riyadh,Saudi Arabia,Gulf,6715.0
6716,neutral,Jeddha,Saudi Arabia,Levant,6716.0
6717,positive,Riyadh,Saudi Arabia,Gulf,6717.0
6718,negative,Riyadh,Saudi Arabia,Gulf,6718.0
6719,neutral,Salt,Jordan,Levant,6719.0
6720,negative,Riyadh,Saudi Arabia,Gulf,6720.0
6721,neutral,Riyadh,Saudi Arabia,Gulf,6721.0
6722,negative,Riyadh,Saudi Arabia,Gulf,6722.0
6723,negative,Salt,Jordan,Levant,6723.0
6724,neutral,Salt,Jordan,Levant,6724.0
6725,neutral,Riyadh,Saudi Arabia,Gulf,6725.0
6726,neutral,Salt,Saudi Arabia,Gulf,6726.0
6727,neutral,Riyadh,Saudi Arabia,Gulf,6727.0
6728,neutral,Riyadh,Saudi Arabia,Gulf,6728.0
6729,positive,Salt,Saudi Arabia,Gulf,6729.0
6730,neutral,Riyadh,Saudi Arabia,Gulf,6730.0
6731,neutral,Salt,Jordan,Levant,6731.0
6732,neutral,Riyadh,Saudi Arabia,Gulf,6732.0
6733,neutral,Riyadh,Saudi Arabia,Gulf,6733.0
6734,negative,Riyadh,Saudi Arabia,Gulf,6734.0
6735,positive,Riyadh,Saudi Arabia,Gulf,6735.0
6736,positive,Riyadh,Saudi Arabia,Gulf,6736.0
6737,negative,Salt,Jordan,Levant,6737.0
6738,neutral,Rabat,Morocco,Maghreb,6738.0
6739,neutral,Riyadh,Saudi Arabia,Gulf,6739.0
6740,negative,Jeddha,Saudi Arabia,Levant,6740.0
6741,negative,Riyadh,Saudi Arabia,Gulf,6741.0
6742,negative,Riyadh,Saudi Arabia,Gulf,6742.0
6743,negative,Riyadh,Saudi Arabia,Gulf,6743.0
6744,positive,Riyadh,Saudi Arabia,Gulf,6744.0
6745,negative,Riyadh,Saudi Arabia,Gulf,6745.0
6746,negative,Riyadh,Saudi Arabia,Gulf,6746.0
6747,neutral,Riyadh,Saudi Arabia,Gulf,6747.0
6748,negative,Riyadh,Saudi Arabia,Gulf,6748.0
6749,negative,Riyadh,Saudi Arabia,Gulf,6749.0
6750,neutral,Riyadh,Saudi Arabia,Gulf,6750.0
6751,neutral,Rabat,Morocco,Maghreb,6751.0
6752,negative,Riyadh,Saudi Arabia,Gulf,6752.0
6753,neutral,Riyadh,Saudi Arabia,Gulf,6753.0
6754,negative,Salt,Jordan,Levant,6754.0
6755,negative,Riyadh,Saudi Arabia,Gulf,6755.0
6756,neutral,Riyadh,Saudi Arabia,Gulf,6756.0
6757,negative,Salt,Jordan,Levant,6757.0
6758,negative,Riyadh,Saudi Arabia,Gulf,6758.0
6759,neutral,Riyadh,Saudi Arabia,Gulf,6759.0
6760,negative,Riyadh,Saudi Arabia,Gulf,6760.0
6761,negative,Jeddha,Saudi Arabia,Gulf,6761.0
6762,neutral,Jeddha,Saudi Arabia,Gulf,6762.0
6763,neutral,Salt,Jordan,Levant,6763.0
6764,neutral,Jeddha,Saudi Arabia,Gulf,6764.0
6765,neutral,Riyadh,Saudi Arabia,Gulf,6765.0
6766,neutral,Rabat,Morocco,Maghreb,6766.0
6767,neutral,Riyadh,Saudi Arabia,Gulf,6767.0
6768,neutral,Salt,Jordan,Levant,6768.0
6769,negative,Riyadh,Saudi Arabia,Gulf,6769.0
6770,neutral,Jeddha,Saudi Arabia,Levant,6770.0
6771,neutral,Salt,Jordan,Levant,6771.0
6772,positive,Salt,Jordan,Levant,6772.0
6773,negative,Riyadh,Saudi Arabia,Gulf,6773.0
6774,neutral,Salt,Jordan,Levant,6774.0
6775,neutral,Riyadh,Saudi Arabia,Gulf,6775.0
6776,negative,Riyadh,Saudi Arabia,Gulf,6776.0
6777,negative,Riyadh,Saudi Arabia,Gulf,6777.0
6778,negative,Riyadh,Saudi Arabia,Gulf,6778.0
6779,negative,Riyadh,Saudi Arabia,Gulf,6779.0
6780,negative,Riyadh,Saudi Arabia,Gulf,6780.0
6781,neutral,Riyadh,Saudi Arabia,Gulf,6781.0
6782,neutral,Riyadh,Saudi Arabia,Gulf,6782.0
6783,neutral,Jeddha,Saudi Arabia,Gulf,6783.0
6784,neutral,Riyadh,Saudi Arabia,Gulf,6784.0
6785,negative,Riyadh,Saudi Arabia,Gulf,6785.0
6786,neutral,Riyadh,Saudi Arabia,Gulf,6786.0
6787,negative,Riyadh,Saudi Arabia,Gulf,6787.0
6788,neutral,Salt,Jordan,Levant,6788.0
6789,negative,Riyadh,Saudi Arabia,Gulf,6789.0
6790,positive,Riyadh,Saudi Arabia,Gulf,6790.0
6791,negative,Riyadh,Saudi Arabia,Gulf,6791.0
6792,negative,Riyadh,Saudi Arabia,Gulf,6792.0
6793,negative,Salt,Jordan,Levant,6793.0
6794,neutral,Aleppo,Syria,Levant,6794.0
6795,neutral,Riyadh,Saudi Arabia,Gulf,6795.0
6796,negative,Khartoum,Sudan,Nile Basin,6796.0
6797,negative,Salt,Jordan,Levant,6797.0
6798,negative,Salt,Jordan,Levant,6798.0
6799,negative,Riyadh,Saudi Arabia,Gulf,6799.0
6800,negative,Riyadh,Saudi Arabia,Gulf,6800.0
6801,negative,Riyadh,Saudi Arabia,Gulf,6801.0
6802,negative,Riyadh,Saudi Arabia,Gulf,6802.0
6803,neutral,Riyadh,Saudi Arabia,Gulf,6803.0
6804,neutral,Riyadh,Saudi Arabia,Gulf,6804.0
6805,neutral,Aleppo,Syria,Levant,6805.0
6806,positive,Riyadh,Saudi Arabia,Gulf,6806.0
6807,neutral,Riyadh,Saudi Arabia,Gulf,6807.0
6808,negative,Riyadh,Saudi Arabia,Gulf,6808.0
6809,negative,Riyadh,Saudi Arabia,Gulf,6809.0
6810,neutral,Jeddha,Saudi Arabia,Levant,6810.0
6811,neutral,Riyadh,Saudi Arabia,Gulf,6811.0
6812,negative,Riyadh,Saudi Arabia,Gulf,6812.0
6813,neutral,Riyadh,Saudi Arabia,Gulf,6813.0
6814,neutral,Aleppo,Syria,Levant,6814.0
6815,negative,Riyadh,Saudi Arabia,Gulf,6815.0
6816,neutral,Riyadh,Saudi Arabia,Gulf,6816.0
6817,negative,Jeddha,Saudi Arabia,Gulf,6817.0
6818,neutral,Khartoum,Sudan,Nile Basin,6818.0
6819,neutral,Khartoum,Sudan,Nile Basin,6819.0
6820,neutral,Riyadh,Saudi Arabia,Gulf,6820.0
6821,neutral,Salt,Jordan,Levant,6821.0
6822,neutral,Riyadh,Saudi Arabia,Gulf,6822.0
6823,neutral,Rabat,Morocco,Maghreb,6823.0
6824,positive,Salt,Jordan,Levant,6824.0
6825,neutral,Jeddha,Saudi Arabia,Gulf,6825.0
6826,negative,Jeddha,Saudi Arabia,Gulf,6826.0
6827,positive,Salt,Jordan,Levant,6827.0
6828,neutral,Riyadh,Saudi Arabia,Gulf,6828.0
6829,neutral,Riyadh,Saudi Arabia,Gulf,6829.0
6830,neutral,Riyadh,Saudi Arabia,Gulf,6830.0
6831,positive,Riyadh,Saudi Arabia,Gulf,6831.0
6832,neutral,Riyadh,Saudi Arabia,Gulf,6832.0
6833,neutral,Riyadh,Saudi Arabia,Gulf,6833.0
6834,neutral,Riyadh,Saudi Arabia,Gulf,6834.0
6835,neutral,Riyadh,Saudi Arabia,Gulf,6835.0
6836,neutral,Salt,Jordan,Levant,6836.0
6837,neutral,Riyadh,Saudi Arabia,Gulf,6837.0
6838,negative,Aleppo,Syria,Levant,6838.0
6839,neutral,Riyadh,Saudi Arabia,Gulf,6839.0
6840,neutral,Riyadh,Saudi Arabia,Gulf,6840.0
6841,neutral,Riyadh,Saudi Arabia,Gulf,6841.0
6842,neutral,Riyadh,Saudi Arabia,Gulf,6842.0
6843,negative,Riyadh,Saudi Arabia,Gulf,6843.0
6844,neutral,Riyadh,Saudi Arabia,Gulf,6844.0
6845,positive,Riyadh,Saudi Arabia,Gulf,6845.0
6846,negative,Riyadh,Saudi Arabia,Gulf,6846.0
6847,neutral,Riyadh,Saudi Arabia,Gulf,6847.0
6848,positive,Salt,Jordan,Levant,6848.0
6849,neutral,Riyadh,Saudi Arabia,Gulf,6849.0
6850,negative,Riyadh,Saudi Arabia,Gulf,6850.0
6851,negative,Jeddha,Saudi Arabia,Gulf,6851.0
6852,neutral,Salt,Jordan,Levant,6852.0
6853,neutral,Riyadh,Saudi Arabia,Gulf,6853.0
6854,neutral,Riyadh,Saudi Arabia,Gulf,6854.0
6855,neutral,Riyadh,Saudi Arabia,Gulf,6855.0
6856,neutral,Jeddha,Saudi Arabia,Gulf,6856.0
6857,negative,Salt,Jordan,Levant,6857.0
6858,neutral,Aleppo,Syria,Levant,6858.0
6859,negative,Jeddha,Saudi Arabia,Gulf,6859.0
6860,negative,Riyadh,Saudi Arabia,Gulf,6860.0
6861,neutral,Riyadh,Saudi Arabia,Gulf,6861.0
6862,negative,Riyadh,Saudi Arabia,Gulf,6862.0
6863,negative,Riyadh,Saudi Arabia,Gulf,6863.0
6864,neutral,Jeddha,Saudi Arabia,Gulf,6864.0
6865,negative,Riyadh,Saudi Arabia,Gulf,6865.0
6866,negative,Riyadh,Saudi Arabia,Gulf,6866.0
6867,positive,Riyadh,Saudi Arabia,Gulf,6867.0
6868,neutral,Jeddha,Saudi Arabia,Gulf,6868.0
6869,negative,Jeddha,Saudi Arabia,Gulf,6869.0
6870,negative,Riyadh,Saudi Arabia,Gulf,6870.0
6871,negative,Rabat,Morocco,Maghreb,6871.0
6872,negative,Riyadh,Saudi Arabia,Gulf,6872.0
6873,neutral,Riyadh,Saudi Arabia,Gulf,6873.0
6874,neutral,Amman,Syria,Levant,6874.0
6875,neutral,Riyadh,Saudi Arabia,Gulf,6875.0
6876,neutral,Salt,Jordan,Levant,6876.0
6877,negative,Jeddha,Saudi Arabia,Gulf,6877.0
6878,negative,Riyadh,Saudi Arabia,Gulf,6878.0
6879,neutral,Salt,Jordan,Levant,6879.0
6880,negative,Riyadh,Saudi Arabia,Gulf,6880.0
6881,positive,Riyadh,Saudi Arabia,Gulf,6881.0
6882,neutral,Riyadh,Saudi Arabia,Gulf,6882.0
6883,neutral,Jeddha,Saudi Arabia,Gulf,6883.0
6884,neutral,Riyadh,Saudi Arabia,Gulf,6884.0
6885,neutral,Jeddha,Saudi Arabia,Levant,6885.0
6886,neutral,Riyadh,Saudi Arabia,Gulf,6886.0
6887,neutral,Riyadh,Saudi Arabia,Gulf,6887.0
6888,negative,Riyadh,Saudi Arabia,Gulf,6888.0
6889,negative,Aleppo,Syria,Levant,6889.0
6890,negative,Jeddha,Saudi Arabia,Gulf,6890.0
6891,neutral,Riyadh,Saudi Arabia,Gulf,6891.0
6892,negative,Riyadh,Saudi Arabia,Gulf,6892.0
6893,neutral,Riyadh,Saudi Arabia,Gulf,6893.0
6894,negative,Khartoum,Sudan,Nile Basin,6894.0
6895,neutral,Riyadh,Saudi Arabia,Gulf,6895.0
6896,neutral,Riyadh,Saudi Arabia,Gulf,6896.0
6897,neutral,Riyadh,Saudi Arabia,Gulf,6897.0
6898,neutral,Riyadh,Saudi Arabia,Gulf,6898.0
6899,neutral,Riyadh,Saudi Arabia,Gulf,6899.0
6900,neutral,Riyadh,Saudi Arabia,Gulf,6900.0
6901,neutral,Riyadh,Saudi Arabia,Gulf,6901.0
6902,neutral,Riyadh,Saudi Arabia,Gulf,6902.0
6903,neutral,Riyadh,Saudi Arabia,Gulf,6903.0
6904,neutral,Riyadh,Saudi Arabia,Gulf,6904.0
6905,neutral,Riyadh,Saudi Arabia,Gulf,6905.0
6906,neutral,Riyadh,Saudi Arabia,Gulf,6906.0
6907,neutral,Riyadh,Saudi Arabia,Gulf,6907.0
6908,neutral,Riyadh,Saudi Arabia,Gulf,6908.0
6909,neutral,Riyadh,Saudi Arabia,Gulf,6909.0
6910,neutral,Jeddha,Saudi Arabia,Levant,6910.0
6911,neutral,Riyadh,Saudi Arabia,Gulf,6911.0
6912,neutral,Riyadh,Saudi Arabia,Gulf,6912.0
6913,neutral,Riyadh,Saudi Arabia,Gulf,6913.0
6914,positive,Riyadh,Saudi Arabia,Gulf,6914.0
6915,negative,Riyadh,Saudi Arabia,Gulf,6915.0
6916,positive,Riyadh,Saudi Arabia,Gulf,6916.0
6917,negative,Jeddha,Saudi Arabia,Gulf,6917.0
6918,negative,Riyadh,Saudi Arabia,Gulf,6918.0
6919,negative,Riyadh,Saudi Arabia,Gulf,6919.0
6920,negative,Riyadh,Saudi Arabia,Gulf,6920.0
6921,neutral,Riyadh,Saudi Arabia,Gulf,6921.0
6922,neutral,Riyadh,Saudi Arabia,Gulf,6922.0
6923,neutral,Salt,Jordan,Levant,6923.0
6924,neutral,Salt,Jordan,Levant,6924.0
6925,negative,Riyadh,Saudi Arabia,Gulf,6925.0
6926,neutral,Riyadh,Saudi Arabia,Gulf,6926.0
6927,negative,Jeddha,Saudi Arabia,Gulf,6927.0
6928,negative,Salt,Saudi Arabia,Gulf,6928.0
6929,neutral,Salt,Jordan,Levant,6929.0
6930,negative,Riyadh,Saudi Arabia,Gulf,6930.0
6931,neutral,Riyadh,Saudi Arabia,Gulf,6931.0
6932,positive,Jeddha,Saudi Arabia,Levant,6932.0
6933,neutral,Riyadh,Saudi Arabia,Gulf,6933.0
6934,negative,Riyadh,Saudi Arabia,Gulf,6934.0
6935,negative,Riyadh,Saudi Arabia,Gulf,6935.0
6936,neutral,Riyadh,Saudi Arabia,Gulf,6936.0
6937,neutral,Riyadh,Saudi Arabia,Gulf,6937.0
6938,negative,Riyadh,Saudi Arabia,Gulf,6938.0
6939,neutral,Riyadh,Saudi Arabia,Gulf,6939.0
6940,neutral,Riyadh,Saudi Arabia,Gulf,6940.0
6941,negative,Riyadh,Saudi Arabia,Gulf,6941.0
6942,negative,Salt,Jordan,Levant,6942.0
6943,negative,Riyadh,Saudi Arabia,Gulf,6943.0
6944,neutral,Riyadh,Saudi Arabia,Gulf,6944.0
6945,negative,Riyadh,Saudi Arabia,Gulf,6945.0
6946,neutral,Salt,Jordan,Levant,6946.0
6947,negative,Riyadh,Saudi Arabia,Gulf,6947.0
6948,negative,Riyadh,Saudi Arabia,Gulf,6948.0
6949,neutral,Riyadh,Saudi Arabia,Gulf,6949.0
6950,neutral,Salt,Jordan,Levant,6950.0
6951,negative,Riyadh,Saudi Arabia,Gulf,6951.0
6952,neutral,Riyadh,Saudi Arabia,Gulf,6952.0
6953,neutral,Riyadh,Saudi Arabia,Gulf,6953.0
6954,negative,Riyadh,Saudi Arabia,Gulf,6954.0
6955,neutral,Salt,Jordan,Levant,6955.0
6956,negative,Salt,Saudi Arabia,Gulf,6956.0
